GASVISION_FILEVERSION;4;apr.50;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
MEMO;;;;;;;;;;;;;;;;;;;;;
DECIMALSEPARATOR;,;;;;;;;;;;;;;;;;;;;;
DATESEPARATOR;.;;;;;;;;;;;;;;;;;;;;
SHORTDATEFORMAT;dd/MM/yyyy;;;;;;;;;;;;;;;;;;;;
TIMESEPARATOR;:;;;;;;;;;;;;;;;;;;;;
TIMEAMSTRING;;;;;;;;;;;;;;;;;;;;;
TIMEPMSTRING;;;;;;;;;;;;;;;;;;;;;
LONGTIMEFORMAT;hh:mm:ss;;;;;;;;;;;;;;;;;;;;
SESSION_HEADER;Avg.;60;03.10.2018;10:53:24;03.10.2018;18:56:51;Polytron;7000;ARBC0143;8.0;0;;;;;;;;;;
GASTYPE;H2O2;;;;;;;;;;;;;;;;;;;;
UNITNAME;ppm;;;;;;;;;;;;;;;;;;;;
GAS_A1;1;;;;;;;;;;;;;;;;;;;;
GAS_A2;2;;;;;;;;;;;;;;;;;;;;
RANGE;300;;;;;;;;;;;;;;;;;;;;
SERIALNO;ARCJ0042;;;;;;;;;;;;;;;;;;;;
PARTNO;6809705;;;;;;;;;;;;;;;;;;;;
CALDATE;03.04.2017;;;;;;;;;;;;;;;;;;;;
SENSORTYPE;EC;;;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:38:29;2,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:39:29;2,233;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:40:29;2,29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:41:29;2,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:42:29;2,34;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:43:29;2,343;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:44:29;2,263;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:45:29;2,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:46:29;2,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:47:29;2,295;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:48:29;2,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:49:29;2,278;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:50:29;2,269;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:51:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:52:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:53:29;2,255;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:54:29;2,244;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:55:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:56:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:57:29;2,179;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:58:29;2,286;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;06:59:29;2,206;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:00:29;2,223;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:01:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:02:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:03:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:04:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:05:29;2,188;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:06:29;2,174;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:07:29;2,103;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:08:29;2,118;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:09:29;2,143;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:10:29;2,116;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:11:29;2,126;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:12:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:13:29;2,133;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:14:29;2,141;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:15:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:16:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:17:29;2,196;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:18:29;2,163;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:19:29;2,109;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:20:29;2,158;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:21:29;2,184;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:22:29;2,191;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:23:29;2,169;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:24:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:25:29;2,143;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:26:29;2,176;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:27:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:28:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:29:29;2,191;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:30:29;2,119;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:31:29;2,141;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:32:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:33:29;2,183;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:34:29;2,101;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:35:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:36:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:37:29;2,116;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:38:29;2,116;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:39:29;2,176;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:40:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:41:29;2,159;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:42:29;2,188;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:43:29;2,136;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:44:29;2,183;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:45:29;2,103;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:46:29;2,156;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:47:29;2,184;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:48:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:49:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:50:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:51:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:52:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:53:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:54:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:55:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:56:29;2,169;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:57:29;2,168;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:58:29;2,189;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;07:59:29;2,126;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:00:29;2,141;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:01:29;2,143;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:02:29;2,126;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:03:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:04:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:05:29;2,191;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:06:29;2,163;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:07:29;2,199;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:08:29;2,129;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:09:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:10:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:11:29;2,101;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:12:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:13:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:14:29;2,103;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:15:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:16:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:17:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:18:29;2,126;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:19:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:20:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:21:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:22:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:23:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:24:29;2,119;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:25:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:26:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:27:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:28:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:29:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:30:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:31:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:32:29;2,101;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:33:29;2,184;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:34:29;2,103;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:35:29;2,161;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:36:29;2,184;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:37:29;2,143;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:38:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:39:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:40:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:41:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:42:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:43:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:44:29;2,03;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:45:29;2,081;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:46:29;2,059;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:47:29;2,061;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:48:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:49:29;2,029;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:50:29;2,013;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:51:29;2,048;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:52:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:53:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:54:29;2,056;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:55:29;2,089;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:56:29;2,091;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:57:29;2,033;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:58:29;2,048;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;08:59:29;2,079;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:00:29;2,005;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:01:29;2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:02:29;2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:03:29;2,069;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:04:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:05:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:06:29;2,099;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:07:29;2,086;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:08:29;2,061;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:09:29;2,018;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:10:29;1,993;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:11:29;1,831;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:12:29;1,871;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:13:29;1,689;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:14:29;1,751;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:15:29;1,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:16:29;1,903;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:17:29;1,995;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:18:29;1,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:19:29;1,958;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:20:29;2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:21:29;1,975;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:22:29;1,89;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:23:29;1,921;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:24:29;1,928;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:25:29;1,89;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:26:29;1,891;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:27:29;1,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:28:29;1,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:29:29;1,915;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:30:29;1,975;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:31:29;1,998;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:32:29;1,943;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:33:29;1,698;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:34:29;1,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:35:29;1,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:36:29;1,514;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:37:29;1,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:38:29;1,5;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:39:29;1,599;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:40:29;1,564;;;;;;;;;;;;;;;;;;
SESSION_HEADER;Avg.;60;04.10.2018;09:48:57;05.10.2018;07:59:11;Polytron;7000;ARBC0143;8.0;0;;;;;;;;;;
GASTYPE;H2O2;;;;;;;;;;;;;;;;;;;;
UNITNAME;ppm;;;;;;;;;;;;;;;;;;;;
GAS_A1;1;;;;;;;;;;;;;;;;;;;;
GAS_A2;2;;;;;;;;;;;;;;;;;;;;
RANGE;300;;;;;;;;;;;;;;;;;;;;
SERIALNO;ARCJ0042;;;;;;;;;;;;;;;;;;;;
PARTNO;6809705;;;;;;;;;;;;;;;;;;;;
CALDATE;03.04.2017;;;;;;;;;;;;;;;;;;;;
SENSORTYPE;EC;;;;;;;;;;;;;;;;;;;;
EVE;04.10.2018;09:48:57;Sensor;plugged(1,0);;;;;;;;;;;;;;;;;
EVE;04.10.2018;09:48:57;Device-warning-status;changed(3,255:;1;0;0;0;0;0;0;0;0;0;0;00);;;;;
EVE;04.10.2018;09:48:58;Device-warning-status;changed(3,255:;0;0;0;0;0;0;0;0;0;0;0;00);;;;;
EVE;04.10.2018;09:48:59;Device-warning-status;changed(3,255:;1;0;0;0;0;0;0;0;0;0;0;00);;;;;
EVE;04.10.2018;09:49:01;Sensor-Warning;status;changed(3,0:;0;0;0;0;18;0;0;0;0;0;0;0;0;0;0;00)
EVE;04.10.2018;09:49:13;Predictive;Maintenance;:;Sensor;Replace;Sensor;Soon(1,255);;;;;;;;;;;;
EVE;04.10.2018;09:49:15;Sensor-Warning;status;changed(3,0:;0;0;0;0;D8;0;0;0;0;0;0;0;0;0;0;00)
VAL;04.10.2018;09:49:56;INV;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:50:56;INV;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:51:56;INV;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:52:56;INV;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:53:56;INV;;;;;;;;;;;;;;;;;;
EVE;04.10.2018;09:54:02;Sensor-Warning;status;changed(3,0:;0;0;0;0;D0;0;0;0;0;0;0;0;0;0;0;00)
VAL;04.10.2018;09:54:56;INV;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:55:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:56:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:57:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:58:56;1,251;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;09:59:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:00:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:01:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:02:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:03:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:04:56;1,2;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:05:56;1,265;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:06:56;1,246;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:07:56;1,253;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:08:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:09:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:10:56;1,331;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:11:56;1,318;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:12:56;1,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:13:56;1,408;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:14:56;1,539;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:15:56;1,628;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:16:56;1,745;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:17:56;1,821;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:18:56;1,9;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:19:56;2,053;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:20:56;5,881;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:21:56;13,88;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:22:56;23,78;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:23:56;35,1;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:24:56;44,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:25:56;51,51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:26:56;56,33;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:27:56;62,08;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:28:56;67,76;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:29:56;70,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:30:56;72,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:31:56;74,15;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:32:56;70,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:33:56;64,18;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:34:56;58,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:35:56;54,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:36:56;51,45;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:37:56;49,13;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:38:56;46,88;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:39:56;44,69;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:40:56;41,98;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:41:56;38,11;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:42:56;29,8;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:43:56;23,38;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:44:56;24,68;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:45:56;23;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:46:56;19,61;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:47:56;17,94;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:48:56;18,57;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:49:56;18,82;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:50:56;18,27;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:51:56;16,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:52:56;14,64;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:53:56;13,29;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:54:56;12,64;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:55:56;12;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:56:56;10,84;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:57:56;9,903;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:58:56;9,086;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;10:59:56;8,484;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:00:56;8,021;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:01:56;7,529;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:02:56;7,161;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:03:56;6,899;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:04:56;6,575;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:05:56;6,118;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:06:56;5,834;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:07:56;5,67;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:08:56;5,456;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:09:56;5,208;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:10:56;4,961;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:11:56;4,675;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:12:56;4,511;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:13:56;4,333;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:14:56;3,771;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:15:56;3,565;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:16:56;3,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:17:56;4,174;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:18:56;4,146;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:19:56;4,219;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:20:56;4,331;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:21:56;4,455;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:22:56;4,551;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:23:56;4,663;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:24:56;4,699;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:25:56;4,618;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:26:56;4,644;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:27:56;4,786;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:28:56;4,848;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:29:56;5,001;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:30:56;5,161;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:31:56;5,218;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:32:56;5,325;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:33:56;5,668;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:34:56;8,798;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:35:56;16,22;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:36:56;26,54;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:37:56;33,19;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:38:56;37,99;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:39:56;42,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:40:56;46,56;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:41:56;50,45;;;;;;;;;;;;;;;;;;
EVE;04.10.2018;11:41:58;Sensor-Warning;status;changed(3,0:;0;0;0;0;C0;0;0;0;0;0;0;0;0;0;0;00)
VAL;04.10.2018;11:42:56;54,51;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:43:56;57,26;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:44:56;60,75;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:45:56;61,95;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:46:56;60,31;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:47:56;58,3;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:48:56;56,43;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:49:56;54,7;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:50:56;53,36;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:51:56;51,76;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:52:56;50,24;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:53:56;48,98;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:54:56;47,6;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:55:56;45,96;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:56:56;44,4;;;;;;;;;;;;;;;;;;
VAL;04.10.2018;11:57:56;43,2;;;;;;;;;;;;;;;;;;
